course_id,year,name,subject,title,description,units_min,units_max,repeatable,grading_basis,final_exam,academic_group,academic_org,way_a_ii,way_aqr,way_ce,way_edp,way_er,way_fr,way_sma,way_si
221657,2022-2023,TAPS 152L,TAPS,"Nietzsche: Life as Performance (GERMAN 125, GERMAN 325, TAPS 325)","Nietzsche famously considered that &quot;there is no 'being' behind the deed, its effect, and what becomes of it; the 'doer' is invented as an afterthought - the doing is everything.&quot;  How should we understand this idea of a deed without a doer, how might it relate to performance, and what influence has it had on modern culture?  In order to answer these questions, we will consider Nietzsche's writings alongside some of the artworks that influenced Nietzsche or were influenced by him.",3,5,False,Letter or Credit/No Credit,False,H&S,DRAMA,True,False,False,False,False,False,False,False
216962,2022-2023,TAPS 153,TAPS,Revenge: From Aeschylus to ABC,"How has the topic of revenge inspired some of theatre history&iquest;s most dramatic masterpieces? Covering works from ancient Greek and Roman tragedy to Chinese Opera, from Japanese samurai intrigues to Renaissance drama, and from nineteenth-century comedy to postcolonial plays, this course examines how the powerful impetus to take revenge has spurred or stymied some of theatre&iquest;s most compelling characters. Blending theory and practice, we will experiment with an array of theatrical forms and styles; we will also discuss the philosophical dimensions and moral implications of revenge, including various cultural understandings of retribution and redress.",4,4,False,Letter or Credit/No Credit,False,H&S,DRAMA,False,False,False,False,False,False,False,False
220601,2022-2023,TAPS 153H,TAPS,History of Directing (TAPS 253H),"In this class, students will examine the work of directors who shaped modern theater. Some of directors we are going to explore are Konstantin Stanislavski, Jerzy Grotowski, and director-choreographer Pina Bausch. In order to engage closely with directorial styles of these and other landmark directors, we will focus on their career-defining productions. The class will include readings, screenings of recorded performances whenever possible, and workshops with professionals in the field. Capped enrollment.",4,4,False,Letter or Credit/No Credit,False,H&S,DRAMA,True,False,False,False,False,False,False,False
219257,2022-2023,TAPS 153M,TAPS,Mechanics of the Theater: The Technologies of Stagecraft,"This course explores the history of technologies vital to the theatre: traps, lifts, lights, and sounds have been crucial for creating stage illusion.  Divided into three main sections, Mechanics and Machines, Lighting and Projections, and Acoustics and Sound, we will examine the history of technological innovation and theatrical experimentation from the Enlightenment to the present. We will also be conducting case studies for each section with a core text or texts.  We will cover Shakespeare's Hamlet,  Ibsen's Ghosts, Chekhov's The Seagull, and Dreamgirls, The Musical. n nTechnologies such as mechanical traps, electrical lights, and sound machines have been used to create stunning illusions and spectacular theater.  Many of these technologies were also significant for the histories of industrialization and modernization.  We will ask: How did theater makers develop and innovate using technological innovations? What role does technological aesthetics play in understanding human culture?  What are the relationships between theater, technology, and society?  In class, we will be reading, experimenting, and performing with various technological artifacts.  We will be conducting experiments alongside our reading practice to better understand our historical subjects.",3,4,False,Letter or Credit/No Credit,False,H&S,DRAMA,True,False,False,False,False,False,False,True
222941,2022-2023,TAPS 153P,TAPS,"Black Artistry: Strategies of Performance in the Black Diaspora (AFRICAAM 153P, CSRE 153P, TAPS 353P)","Charting a course from colonial America to contemporary London, this course explores the long history of Black performance throughout an Atlantic diaspora.  Defining performance as &quot;forms of cultural staging,&quot; from Thomas DeFrantz and Anita Gonzalez's Black Performance Theory, this course takes up scripted plays, live theatre, devised works, performance art, and cinematic performance in its survey of the field. We will engage with theorists, performer, artists, and revolutionaries such as Ignatius Sancho, Maria Stewart, William Wells Brown, Zora Neale Hurston, Derek Walcott, Danai Gurira, and Yvonne Orji.  We will address questions around Black identity, history, time, and futurity, as well as other essential strategies Black performers have engaged in their performance making. The course includes essential methodological readings for Black Studies as well as formational writings in Black performance theory and theatre studies.  Students will establish a foothold in both AAAS (theory &amp; methodology) and in performance history (plays and performances). As a WIM course, students will gain expertise in devising, drafting, and revising written essays.",3,5,False,Letter or Credit/No Credit,False,H&S,DRAMA,False,False,False,False,False,False,False,False
219258,2022-2023,TAPS 154G,TAPS,"Black Magic: Ethnicity, Race, and Identity in Performance Cultures (AFRICAAM 154G, AFRICAAM 254G, CSRE 154D, FEMGEN 154G, TAPS 354G)","In 2013, CaShawn Thompson devised a Twitter hashtag, #blackgirlmagic, to celebrate the beauty and intelligence of black women. Twitter users quickly adopted the slogan, using the hashtag to celebrate everyday moments of beauty, accomplishment, and magic.  The slogan offered a contemporary iteration of an historical alignment: namely, the concept of &quot;magic&quot; with both Black people as well as &quot;blackness.&quot;  This course explores the legacy of Black magic--and black magic--through performance texts including plays, poetry, films, and novels.  We will investigate the creation of magical worlds, the discursive alignment of magic with blackness, and the contemporary manifestation of a historical phenomenon. We will cover, through lecture and discussion, the history of black magic representation as well as the relationship between magic and religion. Our goal will be to understand the impact and history of discursive alignments:  what relationship does &quot;black magic&quot; have to and for &quot;black bodies&quot;?  How do we understand a history of performance practice as being caught up in complicated legacies of suspicion, celebration, self-definition? The course will give participants a grounding in black performance texts, plays, and theoretical writings. *This course will also satisfy the TAPS department WIM requirement.*",3,4,False,Letter or Credit/No Credit,False,H&S,DRAMA,True,False,False,True,False,False,False,False
210897,2022-2023,TAPS 155,TAPS,Social Sculpture (ARTSTUDI 155),"This course investigates the body as sculptural material in order to investigate private and social spaces. Through the development of projects in the realm of social practice, performance, and/or audience interaction, students will explore what it means to accept all aspects of life as potential sculpture. Artistic actions will be used to understand or question the function and psychological aspects of a space. We will use the social as material form for experimentation to combine language, concept, action, place, and object with civic engagement, participatory embodiment to structure the social.",4,4,False,Letter or Credit/No Credit,True,H&S,DRAMA,False,False,True,False,False,False,False,False
224817,2022-2023,TAPS 155W,TAPS,The Wretched of the Stage (TAPS 255W),"The subtitle of this class is: Slaves, Women, Children, Servants, More Slaves, the Poor ... in Western Theater. The list could go on: homeless, prostitutes, mentally ill, laborers, disabled. Historically, the center stage of Western theater has been reserved for a certain kind of identity: mostly male, mostly upper class, heterosexual, and white European. At the same time, the wings have been teeming with a great diversity of characters. This class focuses on Western cultures' production of its own marginal identities and the role theater in regulating and reintegrating them into society. In this class, we will focus on primary sources, which is to say, on plays. A few of them are canonical, but many of them are not. This investigation of theater's margins will take us to commercial theater, experimental stages, and to the very limits of what is considered 'Western' drama.",4,4,False,Letter (ABCD/NP),False,H&S,DRAMA,True,False,False,False,False,False,False,False
214718,2022-2023,TAPS 156,TAPS,"Performing History: Race, Politics, and Staging the Plays of August Wilson (AFRICAAM 156, CSRE 156T, TAPS 356)","This course purposefully and explicitly mixes theory and practice. Students will read and discuss the plays of August Wilson, the most celebrated and most produced contemporary American playwright, that comprise his 20th Century History Cycle. Class stages scenes from each of these plays, culminating in a final showcase of longer scenes from his work as a final project.",4,4,False,Letter or Credit/No Credit,True,H&S,DRAMA,False,False,True,True,False,False,False,False
214572,2022-2023,TAPS 157,TAPS,World Drama and Performance (TAPS 357),"This course takes up a geographically expansive conversation by looking at modern and contemporary drama from nations including Ghana, Egypt, India, Argentina, among others. Considering influential texts from the Global South will also enable us to explore a range of themes and methodologies that are radically re-shaping the field of Performance Studies. We will examine the relationship between colonialism and globalization, empire and capital, cosmopolitanism and neoliberalism. Re-situating our perspective from the Global South and the non-western world, we will 'provincialize Europe' and probe the limits of its universalizing discourses.",4,4,False,Letter or Credit/No Credit,True,H&S,DRAMA,True,False,False,True,False,False,False,False
221110,2022-2023,TAPS 157P,TAPS,"Performing Arabs and Others in Theory and Practice (CSRE 157A, TAPS 257P)","How deeply must the artist engage to be satisfied with a representation? Is there such a thing as `good representation&iquest;? When must artists persist and when should they resist? In this class, we will dare to make mistakes, challenge formulaic popular critiques and struggle to formulate our personal manifestos on casting. We&iquest;ll let a diverse cast of Arab characters help us in a quarter-long rehearsal of the artist and scholar we wish to be. All course materials are in English, but proficient speakers of Arabic may be given Arabic language texts, if they ask. The majority of the works in our reading list will fit four categories: Orientalist representation, works by Arabs for Arabs, works by non-Arabs for non-Arabs, and works by Arab-Americans. In this class, we learn the theory, practice it, and intelligently attempt to compromise in a deeply flawed and gratifying artform.",4,4,False,Letter or Credit/No Credit,False,H&S,DRAMA,False,False,False,False,False,False,False,False
221593,2022-2023,TAPS 157S,TAPS,"Edward Said, or Scholar vs Empire (CSRE 357, ENGLISH 357S, GLOBAL 157, TAPS 357S)","How can an intellectual fight forces far larger than a single individual? How can solidarity be an antidote to racism? Why is there no distinction between the local and the global? What is the scholar's role in an alienating political climate? Why are criticism and humanism necessary partners? The author of Orientalism and world-changing frameworks such as Travelling Theory, Permission To Narrate, and Contrapuntal Reading, as well as remarkable texts, such as On Late Style and Representations of the Intellectual, teaches us how criticism can blunt instruments of empire.  In this course, students observe the journey of one scholar as he writes between worlds against imperialist supremacy and colonial logic. They'll move from Exile to Indigeneity, Silence to Music, Centers to Margins, Victimhood to Dignity, West to East, Peace to Terror, Theory to Practice, Politics to Knowledge, Religiosity to Secularism, Statehood to Fragmentation, and back.",3,4,False,Letter (ABCD/NP),False,H&S,DRAMA,False,False,False,False,False,False,False,False
125358,2022-2023,TAPS 160,TAPS,"Performance and History: Rethinking the Ballerina (FEMGEN 160, TAPS 260)","The ballerina occupies a unique place in popular imagination as an object of over-determined femininity as well as an emblem of extreme physical accomplishment for the female dancer. This seminar is designed as an investigation into histories of the ballerina as an iconographic symbol and cultural reference point for challenges to political and gender ideals. Through readings, videos, discussions and viewings of live performances this class  investigates pivotal works, artists and eras in the global histories of ballet from its origins as a symbol of patronage and power in the 15th  century through to its radical experiments as a site of cultural obedience and disobedience in the 20th and 21st centuries.",4,4,False,Letter or Credit/No Credit,,H&S,DRAMA,True,False,False,True,False,False,False,False
223943,2022-2023,TAPS 160C,TAPS,"Palestinian Theater, Film, and Performance (TAPS 360C)","Traditionally, courses on Palestinians focus on political histories and narratives of two nationalisms vying for uncontested statehood in the Levant. Humanists, artists, and social scientists have explored the political, military, sociological, and religious roots of the modern Middle East from many worthy perspectives that can be found in landmark texts by prolific scholars. However, most of these scholars and the majority of university level courses on the subject of the Palestinians have not paid significant attention to their contributions in the arena of cultural production, particularly in theatre and film. This seminar explores cultural artifacts produced by, for, and on behalf of Palestinians. Throughout the quarter, students will be exposed to foundational texts in the area as well as a number of key films and theatrical plays. The selected works sometimes correspond to historical events, but not always. On occasion, the works function as witness accounts by presenting multiple viewpoints and rich artistically created contexts. The class offers students the opportunity to engage with Palestinians while simultaneously considering foundational relevant concepts in the areas of nationalism, race studies, and postcolonialism. We will aspire to ask useful questions that may help us better understand how and why Palestinians produce performance cultures.",4,4,False,Letter (ABCD/NP),False,H&S,DRAMA,False,False,False,False,False,False,False,False
218283,2022-2023,TAPS 160M,TAPS,"Introduction to Representations of the Middle East in Dance, Performance, & Popular Culture (CSRE 160M, DANCE 160M, FEMGEN 160M)","This course will introduce students to the ways in which the Middle East has been represented and performed by/in the 'West' through dance, performance, and popular culture in both historical and contemporary contexts. A brief look through today's media sources exposes a wide range of racialized and gendered representations of the Middle East that shape the way the world imagines the Middle East to be. As postcolonial theorist Edward Said explains, the framework we call Orientalism establishes the ontological character of the Orient and the Oriental as inherently `Other'. Starting with 19th century colonialism and continuing into the post-9/11 era, this course will trace the Western production, circulation, and consumption of representations of the Middle East as 'Other' in relation to global geopolitics. We will further examine dance forms produced in mid-twentieth century Iran and Egypt, with particular attention to nation-state building and constructions of gender. Finally, we will examine artistic productions and practices from the Middle East and Middle Eastern diasporic communities that respond to colonialism, war, displacement, secularism, and Euro-American Empire. Using dance studies, postcolonial feminist, and critical race theoretical frameworks, we will consider the gender, racial, political, and cultural implications of selected performance works and practices in order to analyze how bodies produce meaning in dance, performance art, theater, film, photography, and new media. Students will engage in multiple modes of learning; the course will include lectures, engaged group discussions, viewing of live and recorded performance, embodied participation in dance practice, student oral presentations, and a variety of writing exercises. Course assignments will culminate in a final research project related to class themes and methods.",3,4,False,Letter or Credit/No Credit,False,H&S,DRAMA,True,False,False,True,False,False,False,False
219197,2022-2023,TAPS 161D,TAPS,"Introduction to Dance Studies: Dancing Across Stages, Clubs, Screens, and Borders (CSRE 61, DANCE 161D, FEMGEN 161D)","This introduction to dance studies course explores dance practice and performance as means for producing cultural meaning. Through theoretical and historical texts and viewing live and recorded dance, we will develop tools for analyzing dance and understanding its place in social, cultural, and political structures. This uses dance and choreography as a lens to more deeply understand a wide range of identity and cultural formations, such as gender, race, sexuality, (dis)ability, (trans)nationality, and empire. We will analyze dancing bodies that move across stages, dance clubs, film screens, and border zones. We will examine dance from diverse locales and time periods including ballet, modern and contemporary dance, contact improvisation, folkloric dance, burlesque, street dance, queer club dance, drag performance, music videos, TV dance competitions, and intermedia/new media performance. In addition to providing theoretical and methodological grounding in dance studies, this course develops performance analysis skills and hones the ability to write critically and skillfully about dance. No previous experience in dance is necessary to successfully complete the course.",3,4,False,Letter or Credit/No Credit,False,H&S,DRAMA,True,False,False,True,False,False,False,False
213153,2022-2023,TAPS 161H,TAPS,"Dance, History and Conflict","This seminar investigates how moving bodies are compelling agents of social, cultural, and political change.Through readings, videos, discussions and viewings of live performances this class questions the impact of social conflict and war on selected 20th and 21st century dances and dance practices. This class asks to what extent dance, in its history as well as contemporary development, is linked to concepts of the political and conflict.",4,4,False,Letter or Credit/No Credit,True,H&S,DRAMA,False,False,False,False,False,False,False,False
221862,2022-2023,TAPS 161P,TAPS,"Dance and the Politics of Movement (DANCE 161P, LIFE 161P, TAPS 361P)","This course examines how the dancing body has been viewed, exhibited, analyzed, and interpreted from the late nineteenth century to the present. We will discuss how ideologies about race, gender, and sexual orientation are mapped onto the body, as well as investigate the body's place in discourses on religion, health, war, performance, and consumer culture. We will explore how people create meaning through dance and how dance, in turn, shapes social norms, political institutions, and cultural practices. The course's structure challenges the Western/non-Western binary by comparing dance forms across the globe.",4,4,False,Letter or Credit/No Credit,False,H&S,DRAMA,True,False,False,True,False,False,False,False
220910,2022-2023,TAPS 162L,TAPS,"Latin/x America in Motion: An Introduction to Dance Studies (CHILATST 162, CSRE 162D, DANCE 162L, TAPS 262L)","This course introduces students to the field of Dance Studies by examining the histories of Latin American and Caribbean dances and their relationship to developing notions of race and nation in the Americas. We will study the historical emergence and transformation of &iquest;indigeneity,&iquest; &iquest;blackness,&iquest; &iquest;whiteness,&iquest; and &iquest;Latin/@/x&iquest; and consider how dance practices interacted with these identifications. No prior experience with Dance or Latin America and the Caribbean necessary.",3,4,False,Letter or Credit/No Credit,False,H&S,DRAMA,True,False,False,True,False,False,False,False
224531,2022-2023,TAPS 162P,TAPS,"Intersectionality and the Politics of Ballet (DANCE 162P, FEMGEN 162)","Ballet dancers drag a long and conservative history with them each time they step onstage. Yet recently some of the most radical challenges in dance are coming from ballerinas, featuring prosthetic limbs, non-female identifying dancers en pointe, and Ultra-Orthodox Jewish women performing classical repertoire. This seminar uses dance history to reposition ballet as a daring future-facing art form, one where the politics of nationality, religion, class, gender, race, and disability intersect. These issues are provocatively illuminated by classically trained dancers like South African artist Dada Masilo in her gender-bending Swan Lake and Giselle adaptations, Phil Chan's anti-Orientalist restagings, and activist American dancer Alice Sheppard's showcasing of the art of disability partnered by her wheelchair. What can ballet bring to the pressing social issues of equity, inclusion, and diversity when for centuries it has been considered an exemplar of the static imperialist, Western art form and idealized white body? What has shifted to reveal ballet as a vital medium for registering new global identities and social justice challenges? How can an art form built on obedient bodies be politically dangerous?  Exposing limitations of binaries such as masculine/feminine, White/Black, heterosexual/homosexual, and colonial/ colonized histories, we consider how culture is complicated through the ballet repertoire and its techniques for disciplining and gendering bodies. Using live and recorded performances, interviews with practitioners reshaping the field, and close readings of new scholarship, we will see how 21st century politics are being negotiated through ballet in an intersectional frame.",4,4,False,Letter or Credit/No Credit,False,H&S,DRAMA,True,False,False,True,False,False,False,False
222839,2022-2023,TAPS 164,TAPS,"Race and Performance (AFRICAAM 164A, CSRE 164A, CSRE 364A)","How does race function in performance and dare we say live and in living color? How does one deconstruct discrimination at its roots?n nFrom a perspective of global solidarity and recognition of shared plight among BIPOC communities, we will read and perform plays that represent material and psychological conditions under a common supremacist regime. Where and when possible, we will host a member of the creative team of some plays in our class for a live discussion. Assigned materials include works by Lin-Manuel Miranda, Amiri Baraka, Young Jean Lee, Ayad Akhtar, Susan Lori Parks, David Henry Hwang, Betty Shamieh, Jeremy O. Harris, and Christopher Demos Brown.n nThis class offers undergraduate students a discussion that does not center whiteness, but takes power, history, culture, philosophy, and hierarchy as core points of debate. In the first two weeks, we will establish the common terms of the discussion about stereotypes, representation, and historical claims, but then we will quickly move toward an advanced conversation about effective discourse and activism through art, performance, and cultural production. In this class, we assume that colonialism, slavery, white supremacy, and oppressive contemporary state apparatuses are real, undeniable, and manifest. Since our starting point is clear, our central question is not about recognizing or delineating the issues, but rather, it is a debate about how to identify the target of our criticism in order to counter oppression effectively and dismantle long-standing structures.n nNot all BIPOC communities are represented in this syllabus, as such claim of inclusion in a single quarter would be tokenistic and disingenuous. Instead, we will aspire to understand and negotiate some of the complexities related to race in several communities locally in the U.S. and beyond.",3,5,False,Letter or Credit/No Credit,False,H&S,DRAMA,False,False,False,False,False,False,False,False
114959,2022-2023,TAPS 165,TAPS,"Introduction to Comparative Studies in Race and Ethnicity (CSRE 196C, EDUC 166C, ENGLISH 172D, PSYCH 155, SOC 146)","Race and ethnicity are often taken for granted as naturally occurring, self-evident phenomena that must be navigated or overcome to understand and eradicate the (re)production of societal hierarchies across historical, geopolitical, and institutional contexts. In contrast, this transdisciplinary course seeks to track and trouble the historical and contemporary creation, dissolution, experiences, and stakes of various ethnoracial borders. Key topics include: empire, colonialism, capital/ism, im/migration, diaspora, ideology, identity, subjectivity, scientism, intersectionality, solidarity, resistance, reproduction, and transformation. Cardinal Course certified by the Haas Center for Public Service",5,5,True,Letter (ABCD/NP),False,H&S,DRAMA,False,False,False,True,False,False,False,True
214579,2022-2023,TAPS 167,TAPS,"Introduction to Greek Tragedy: Gods, Heroes, Fate, and Justice (CLASSICS 112)","Gods and heroes, fate and free choice, gender conflict, the justice or injustice of the universe: these are just some of the fundamental human issues that we will explore in about ten of the tragedies of Aeschylus, Sophocles, and Euripides.",4,4,False,Letter or Credit/No Credit,False,H&S,DRAMA,True,False,False,False,False,False,False,False
216048,2022-2023,TAPS 167H,TAPS,Revolutions in Theater (TAPS 267),"This course surveys the period from the turn of the 20th century until WII, during which the European avant-garde movements transformed modern art. This period in history is marked by dynamic political events that had a deep impact on experimental art and on culture in general. This interaction between poetics and politics makes the first decades of the 20th century the formative period of western and global theater.",4,4,False,Letter or Credit/No Credit,True,H&S,DRAMA,False,False,False,False,False,False,False,False
222113,2022-2023,TAPS 169R,TAPS,Reality TV and American Society,"Class will explore the ways reality tv over the past 25 years has affected the way Americans see and relate to one another, then consider what comes next. Students will analyze and discuss seminal reality tv shows and print criticism thereof, and in groups will conceive and develop reality show ideas to effect social change.",4,4,False,Letter or Credit/No Credit,False,H&S,DRAMA,True,False,False,True,False,False,False,False
218065,2022-2023,TAPS 170A,TAPS,The Director's Craft (TAPS 370A),"Are you interested in directing as a career, or would like to more about directing in order to direct a show on campus? This workshop class leads students into becoming directors of theater, musicals, and even film/media project.  The course will cover a wide range of topics from investigating the big ideas of a story, to working with actors and designers, and include many opportunities to direct short scenes, as well as a final culminating directing project. Particular emphasis will be on building up the world of the story through design, character work and visual composition. Over the quarter we will look at casting actors, working with designers and creating safe, efficient and fun rehearsals as well as pathways to the industry. No previous directing experience in necessary.",4,4,False,Letter or Credit/No Credit,False,H&S,DRAMA,False,False,True,False,False,False,False,False
125309,2022-2023,TAPS 170B,TAPS,Directing Workshop: The Actor-Director Dialogue (TAPS 372),This course focuses on the actor-director dialogue. We will work with actors and directors developing approaches to collaboration that make the actor-director dialogue in theater. TAPS Ph.D. students are required to enroll in TAPS 372 for 4 units. This course must be taken for a minimum of 3 units and a letter grade to be eligible for Ways-AII credit.,2,4,True,Letter (ABCD/NP),,H&S,DRAMA,True,False,True,False,False,False,False,False
222194,2022-2023,TAPS 170W,TAPS,"Laughter & Play for Wellbeing (LIFE 170, WELLNESS 170)","Learn about and practice laughter yoga, combined with theater exercises. Laughter yoga (distinct from traditional movement-based yoga) is a modality that integrates laughter exercises with yogic breathing. Explore the growing field of research on laughter yoga and its positive effects on wellbeing and other health outcomes. Examine the various dimensions of laughter yoga as a form of cardiovascular and aerobic exercise, mindfulness, and play. Use theater exercises to leverage the power of performative, healing laughter and to cultivate embodied awareness, creativity, resilience, and joy. Readings and exercises will draw from the work of pioneers in the fields of laughter wellness and socially engaged theater, such as Madan Kataria and Augusto Boal.",1,2,False,Letter or Credit/No Credit,False,H&S,DRAMA,False,False,True,False,False,False,False,False
223901,2022-2023,TAPS 172,TAPS,"Transformative Art-Practices for Engaging Community (AFRICAAM 172, CSRE 172)","This course is presented by IDA, the Institute for Diversity in the Arts. In this course, we will explore how artists are addressing and transforming issues central to communities of color such as housing, healthy food access, abolition, human trafficking, land back and cultural sovereignty. Our explorations will include visits from local and nationally recognized artists, activists and scholars as well as site visits to surrounding communities to understand how the cultivation of relationships creates unprecedented conditions for collective healing and repair.",1,5,False,Letter or Credit/No Credit,False,H&S,DRAMA,False,False,False,False,False,False,False,False
213044,2022-2023,TAPS 173,TAPS,Making Your Solo Show (TAPS 273),"Are you tired of the classics? Were you frustrated by casting choices in the past? Sometimes, you have to step away from the canon and create your own work. Do you have something to say about race, class, gender, ethnicity, nationalism, sexuality, yourself, or any other issues? Did you ever want to create and perform your own show but didn't know how to start? This is your chance. In this course, you will learn techniques for creating your own solo show. nnThe contemporary solo performer is descended from a long line that includes the griots of Africa, the troubadours of medieval Europe, and the solo performance artists of the twentieth century. In this course, we will view examples of historical and contemporary live solo performance and uncover principles and practices that will help us develop our own solo shows.nnThrough exercises in acting, writing, and embodied contemplation, students will learn to discover the stories within and around them, and to give voice(s) to their burning issues in a theatrical form that is intimate, idiosyncratic, and deeply personal. The course will culminate in a workshop performance of solo pieces developed by the students.",3,3,False,Letter or Credit/No Credit,False,H&S,DRAMA,False,False,True,False,False,False,False,False
125308,2022-2023,TAPS 173D,TAPS,Theater Production Lab: Dramaturgy and Development,"173/373:  In this course students will explore general dramaturgical history and methodology as well as engaging in applied dramaturgy from evaluating works for a productions seasons, to developing dramaturgical materials for specific productions.  Students will agree the focus of their course-work with the instructor depending on their specific interests. The TAPS 2nd year grad students enrolled in this course will act as a dramaturgical team, supporting the TAPS winter production of The Tempest in Pigott Theater March 2-11 2017, directed by Amy Freed.  Students will support the actors and the creative team through providing research materials and presentations and helping actors with guided research, write program essays for general audiences, attend rehearsals and provide constructive notes, and curate and/or present on a Preface panel prior to opening night.",4,4,False,Letter or Credit/No Credit,True,H&S,DRAMA,False,False,True,False,False,False,False,False
222665,2022-2023,TAPS 174,TAPS,Digital Theater-Making: Creative Code and Performance (TAPS 374),A creative workshop offering a range of techniques and technologies in order to create original works of theater that are performed over the internet. Students will be invited to explore different artistic strategies combined with demonstrations of emerging technologies. Students will have an opportunity to practice and develop these skills with weekly short digital theater composition assignments. Students will be given readings and short videos about the artistic practices of certain artists along with guest speakers. The course will culminate in a final group performance.,4,4,False,Letter or Credit/No Credit,False,H&S,DRAMA,False,False,False,False,False,False,False,False
223240,2022-2023,TAPS 175P,TAPS,New Play Development (TAPS 375P),"In this course, students will workshop three new plays with Professors Rush Rehm and Samer Al-Saber. Based on the enrolment in the class, the students will be cast in one (or more) of the following plays: As Soon As Impossible by Betty Shamieh, My Arab by Samer Al-Saber, and Writing Fragments Home by Jeffrey Lo. If needed, the instructors will expand these selections to include other plays. By the end of this course, students will have first-hand experience in the development of news plays, involving rigorous work as a production team for Zoom readings, with a focus on acting, dramaturgy, and conceptual design. Students are expected to rehearse outside the assigned class time and to report back to the instructors based on rehearsal prompts and tailored assignments. Each play will receive a virtual staged reading, followed by comments from the class, and a re-worked reading. Students will be involved in all the plays as actors (sometimes double-cast), dramaturgs, assistant directors, and virtual designers. Graduate student enrollment by permission. Contact the instructors: mrehm@stanford.edu or salsaber@stanford.edu.",3,5,False,Letter or Credit/No Credit,False,H&S,DRAMA,False,False,False,False,False,False,False,False
219896,2022-2023,TAPS 175T,TAPS,Collaborative Theater-Making (TAPS 275T),"Instructor Young Jean Lee has written and directed ten shows with her theater company and toured her work to over thirty cities around the world. In 2018, she became the first Asian-American female to have had her play produced in Broadway. In this workshop, students will collaborate on the creation, development, and performance of an original short play directed by Young Jean, culminating in an invited performance during the last class. The students will be responsible for researching, writing, designing, and performing the play. This class will teach the basics of creating a play, the process of theatrical collaboration, and the tools of devised ensemble work. Students must email the instructor at yjl@stanford.edu for permission to enroll in the class.",1,4,False,Letter or Credit/No Credit,False,H&S,DRAMA,False,False,True,False,False,False,False,False
224532,2022-2023,TAPS 176,TAPS,Script Analysis,"This class is an introduction to script analysis for directors, designers, and actors. Unlike literary analysis, which focuses on aesthetic, historical, and critical reading of plays, script analysis is geared towards production. In that sense, it is pragmatic. It helps directors, designers, and actors identify key features of the play. No less important, it helps them divide the play into manageable units, and understand the way in which these segments come together to form a unified whole. This is a hands-on class, in which students learn how to engage in a step-by-step analysis of the playscript.",4,4,False,Letter or Credit/No Credit,False,H&S,DRAMA,False,False,False,False,False,False,False,False
224539,2022-2023,TAPS 176,TAPS,Script Analysis,"This class is an introduction to script analysis for directors, designers, and actors. Unlike literary analysis, which focuses on aesthetic, historical, and critical reading of plays, script analysis is geared towards production. In that sense, it is pragmatic. It helps directors, designers, and actors identify key features of the play. No less important, it helps them divide the play into manageable units, and understand the way in which these segments come together to form a unified whole. This is a hands-on class, in which students learn how to engage in a step-by-step analysis of the playscript.",4,4,False,Letter or Credit/No Credit,False,H&S,DRAMA,False,False,False,False,False,False,False,False
219869,2022-2023,TAPS 176N,TAPS,The Inside Story,"The Inside Story is a workshop that focuses on the generation of autobiographical material by exploring the connections between biology and biography. Students will gather autobiological and autobiographical material, investigate stories of their bodies and explore `gut feelings&iquest;. They will work on individual and group exercises looking at cellular and body memory from which they will create text, gesture, image, performance and installation. The exercises will include autobiographical writing prompts, body memory exercises, Yin Yoga, and body mapping.",3,3,False,Letter or Credit/No Credit,False,H&S,DRAMA,False,False,True,False,False,False,False,False
125121,2022-2023,TAPS 177,TAPS,Dramatic Writing: The Fundamentals (TAPS 277),"Course introduces students to the basic elements of playwriting and creative experimentation for the stage. Topics include: character development, conflict and plot construction, staging and setting, and play structure. Script analysis of works by contemporary playwrights may include: Marsha Norman, Patrick Shanley, August Wilson, Suzan-Lori Parks, Paula Vogel, Octavio Solis and others. Table readings of one-act length work required by quarter's end.",4,4,False,Letter or Credit/No Credit,False,H&S,DRAMA,False,False,True,False,False,False,False,False
219901,2022-2023,TAPS 177W,TAPS,"Workshop with Young Jean Lee (CSRE 177I, TAPS 277W)","Instructor Young Jean Lee is a playwright and director who will have two plays premiering on Broadway in 2018-2019. In this workshop, students will help to collaboratively perform, direct, and rewrite the script of one of these plays, which is about the intersection of class and race. The class will involve acting for students who want to act, directing for students who want to direct, and writing for students who want to write. The current character breakdown is as follows: 2 black women, 1 Asian-American woman, 1 Colombian woman, 1 Mexican-American man, 2 black men, 2 white women, 2 white men.",2,4,False,Satisfactory/No Credit,False,H&S,DRAMA,False,False,True,False,False,False,False,False
219894,2022-2023,TAPS 178C,TAPS,Dramatic Writing Workshop (TAPS 278C),"Instructor Young Jean Lee is the first Asian-American woman to have had a play produced in Broadway. This workshop will guide you through the process of of creating a script for a full-length play, musical, or screenplay, and will focus on helping you to make significant progress on and/or complete a draft. You will be required to write every week and give feedback on each others' work. You can be anywhere in your process, from having no idea what you want to do to being close to a final draft. This class is open to a wide range of approaches and styles, including adaptations and devised work. Due to space limitations, you must be a second-year or above to take this course. Please contact Young Jean at yjl@stanford.edu for application instructions.",1,4,True,Letter (ABCD/NP),False,H&S,DRAMA,False,False,True,False,False,False,False,False
