id,year,name,subject,title,description,units_min,units_max,repeatable,grading_basis,final_exam,academic_group,academic_org,way_aii,way_aqr,way_ce,way_edp,way_er,way_fr,way_sma,way_si
211161,2022-2023,CS 181W,CS,"Computers, Ethics, and Public Policy (WIM)","Writing-intensive version of CS181. Satisfies the WIM requirement for Computer Science, Engineering Physics, STS, and Math/Comp Sci undergraduates. To take this course, students need permission of instructor and may need to complete an assignment due at the first day of class. Please see https://cs181.stanford.edu for more information.",4,4,False,Letter (ABCD/NP),False,ENGR,COMPUTSCI,False,False,False,False,True,False,False,False
221395,2022-2023,CS 182,CS,"Ethics, Public Policy, and Technological Change (COMM 180, ETHICSOC 182, PHIL 82, POLISCI 182, PUBLPOL 182)","Examination of recent developments in computing technology and platforms through the lenses of philosophy, public policy, social science, and engineering.&nbsp;&nbsp;Course is organized around five main units: algorithmic decision-making and bias; data privacy and civil liberties; artificial intelligence and autonomous systems; the power of private computing platforms; and issues of diversity, equity, and inclusion in the technology sector.&nbsp;&nbsp;Each unit considers the promise, perils, rights, and responsibilities at play in technological developments. Prerequisite: CS106A.",5,5,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,True,False,False,False
221396,2022-2023,CS 182W,CS,"Ethics, Public Policy, and Technological Change (WIM)","Writing-intensive version of CS182. Satisfies the WIM requirement for Computer Science, Engineering Physics, STS, Math/Comp Sci, and Data Science undergraduates (and is only open to those majors). Prerequisite: CS106A. See CS182 for lecture day/time information. Enroll in either CS 182 or CS 182W,not both. Enrollment in WIM version of the course is limited to 125students. Enrollment is restricted to seniors and coterminal students until January 9, 2023. Starting January 9, 2023, enrollment will open to all students if additional spaces remain available in the class.",5,5,False,Letter (ABCD/NP),False,ENGR,COMPUTSCI,False,False,False,False,True,False,False,False
217654,2022-2023,CS 183E,CS,Effective Leadership in High-Tech,"You will undoubtedly leave Stanford with the technical skills to excel in your first few jobs. But non-technical skills are just as critical to making a difference. This seminar is taught by two industry veterans in engineering leadership and product management. In a small group setting, we will explore how you can be a great individual contributor (communicating with clarity, getting traction for your ideas, resolving conflict, and delivering your best work) and how you can transition into leadership roles (finding leadership opportunities, creating a great team culture, hiring and onboarding new team members). We will end by turning back to your career (picking your first job and negotiating your offer, managing your career changes, building a great network, and succeeding with mentors). Prerequisites: Preference given to seniors and co-terms in Computer Science and related majors. Enrollment limited and application required for admittance.",1,1,False,Satisfactory/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
222241,2022-2023,CS 184,CS,Bridging Policy and Tech Through Design (PUBLPOL 170),"This project-based course aims to bring together students from computer science and the social sciences to work with external partner organizations at the nexus of digital technology and public policy. Students will collaborate in interdisciplinary teams on a problem with a partner organization. Along with the guidance of faculty mentors and the teaching staff, students will engage in a project with outcomes ranging from policy memos and white papers to data visualizations and software. Possible projects suggested by partner organizations will be presented at an information session in early March.  Following the infosession, a course application will open for teams to be selected before the start of Spring Quarter. Students may apply to a project with a partner organization or with a preformed team and their own idea to be reviewed for approval by the course staff.  There will be one meeting per week for the full class and at least one weekly meeting with the project-based team mentors.  Prerequisites: Appropriate preparation depends on the nature of the project proposed, and will be verified by the teaching staff based on your application.",3,4,False,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
223085,2022-2023,CS 187,CS,Design for Advocacy,"The COVID pandemic has both revealed many of our underlying civilization problems and unleashed a desire for radical change. Effective responses will require people who know how to collaborate creatively and confidently, and act in systems with self-awareness. In this project based course, we will embrace complexity without being paralyzed by it. Working on a real-world challenge related to social health and civic fabric (e.g. political polarization, loneliness and social isolation) you will practice identifying high-leverage entry points for change, rigorously framing problems, and making process and product development decisions by evaluating impact. The course draws from HCD, systems thinking, strategic foresight, emotional intelligence, and agile team operations to prepare you to be even more successful as a designer, researcher, product manager, entrepreneur, or activist. If you tend to be more theory oriented, this course will get you into action. If you're quick to action, this course will give you a wider foundation for making a positive impact. Prerequisite: Strongly recommend CS147, ME216A or a d.school class on needfinding.",3,4,False,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
215713,2022-2023,CS 190,CS,Software Design Studio,"This course teaches the art of software design: how to decompose large complex systems into classes that can be implemented and maintained easily. Topics include the causes of complexity, modular design, techniques for creating deep classes, minimizing the complexity associated with exceptions, in-code documentation, and name selection. The class involves significant system software implementation and uses an iterative approach consisting of implementation, review, and revision. The course is taught in a studio format with in-class discussions and code reviews in addition to lectures. Prerequisite: CS 140 or equivalent. Apply at: https://web.stanford.edu/class/cs190",3,4,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
105691,2022-2023,CS 191,CS,Senior Project,"Restricted to Computer Science students. Group or individual research projects under faculty direction. Register using instructor's section number. A project can be either a significant software application or publishable research. Software application projects include a research component, substantial programming, and are comparable in scale to shareware programs or commercial applications. Research projects may result in a paper publishable in an academic journal or presentable at a conference. Public presentation of final application or research results is required. Prerequisite: Completion of at least 135 units and consent of instructor. Project proposal form is required before the beginning of the quarter of enrollment: https://cs.stanford.edu/degrees/undergrad/Senior%20Project%20Proposal.pdfhttps://cs.stanford.edu/degrees/undergrad/Senior%20Project%20Proposal.pdf",1,6,True,Letter (ABCD/NP),False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
105692,2022-2023,CS 191W,CS,Writing Intensive Senior Research Project,Restricted to Computer Science students. Writing-intensive version of CS191. Register using instructor's section number. Prerequisite: Completion of at least 135 units and consent of instructor. Project proposal form is required before the beginning of the quarter of enrollment: https://cs.stanford.edu/degrees/undergrad/Senior%20Project%20Proposal.pdf,3,6,True,Letter (ABCD/NP),False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
105693,2022-2023,CS 192,CS,Programming Service Project,Restricted to Computer Science students. Appropriate academic credit (without financial support) is given for volunteer computer programming work of public benefit and educational value. Register using the section number associated with the instructor. Prerequisite: consent of instructor.,1,4,True,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
212511,2022-2023,CS 193A,CS,Android Programming,"Introduction to building applications for Android platform. Examines key concepts of Android programming: tool chain, application life-cycle, views, controls, intents, designing mobile UIs, networking, threading, and more. Features weekly lectures and a series of small programming projects. Phone not required, but a phone makes the projects more engaging. Prerequisites: 106B or Java experience at 106B level. Enrollment limited and application required.",3,3,False,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
202289,2022-2023,CS 193C,CS,Client-Side Internet Technologies,"Client-side technologies used to create web sites such as Google maps or Gmail. Includes HTML5, CSS, JavaScript, the Document Object Model (DOM), and Ajax. Prerequisite: programming experience at the level of CS106A.",3,3,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
208582,2022-2023,CS 193P,CS,iOS Application Development,"Build mobile applications using tools and APIs in iOS. Developing applications for the iPhone and iPad requires integration of numerous concepts including functional programming, object-oriented programming, computer-human interfaces, graphics, animation, reactive interfaces, Model-View-Intent (MVI) and Model-View-View-Model (MVVM) design paradigms, object-oriented databases, networking, and interactive performance considerations including multi-threading. This course will require you to learn a new programming language (Swift) as well as the iOS development environment, SwiftUI. Prerequisites: All coursework (homework and final project) involves writing code, so writing a lot of code should not be new to you (coding experience in almost any language is valuable, but object-oriented (e.g. CS108) and/or functional programming languages (e.g. CS43) are most highly recommended).&nbsp;&nbsp;CS106A and B (or X) and CS107 (or equivalent) are hard prerequisites. Any other courses that help to develop your maturity as a programmer are also recommended.",3,3,False,Satisfactory/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
221264,2022-2023,CS 193Q,CS,Introduction to Python Programming,"CS193Q teaches basic Python programming with a similar end-condition to CS106AP: strings, lists, numbers, dicts, loops, logic, functions, testings, decomposition and style, and modules. CS193Q assumes knowledge of some programming language, and proceeds by showing how each common programming idea is expressed in Python. CS193Q moves very quickly, meeting 3 times for 4 hours for a total of 12 hours which is a mixture of lecture and lab time.",1,1,False,Satisfactory/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
222670,2022-2023,CS 193U,CS,Video Game Development in C++ and Unreal Engine,"Hands-on game development in C++ using Unreal Engine 4, the game engine that triple-A games like Fortnite, PUBG, and Gears of War are all built on. Students will be introduced to the Unreal editor, game frameworks, physics, AI, multiplayer and networking, UI, and profiling and optimization. Project-based course where you build your own games and gain a solid foundation in Unreal's architecture that will apply to any future game projects. Pre-requisites: CS106B or CS106X required. CS107 and CS110 recommended.",3,3,False,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
218561,2022-2023,CS 193X,CS,Web Programming Fundamentals,"Introduction to full-stack web development with an emphasis on fundamentals. Client-side topics include layout and rendering through HTML and CSS, event-driven programming through JavaScript, and single-threaded asynchronous programming techniques including Promises. Focus on modern standardized APIs and best practices. Server-side topics include the development of RESTful APIs, JSON services, and basic server-side storage techniques. Covers desktop and mobile web development. Prerequisite: 106B or equivalent.",3,3,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
105705,2022-2023,CS 194,CS,Software Project,"Design, specification, coding, and testing of a significant team programming project under faculty supervision. Documentation includes capture of project rationale, design and discussion of key performance indicators, a weekly progress log and a software architecture diagram. Public demonstration of the project at the end of the quarter. Preference given to seniors. May be repeated for credit. Prerequisites: CS109 and CS161.",3,3,True,Letter (ABCD/NP),False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
222234,2022-2023,CS 194A,CS,Android Programming Workshop,"Learn basic, foundational techniques for developing Android mobile applications and apply those toward building a  single or multi page, networked Android application.",1,1,False,Satisfactory/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
216497,2022-2023,CS 194H,CS,User Interface Design Project,"Advanced methods for designing, prototyping, and evaluating user interfaces to computing applications. Novel interface technology, advanced interface design methods, and prototyping tools. Substantial, quarter-long course project that will be presented in a public presentation. Prerequisites: CS 147, or permission of instructor.",3,4,False,Letter (ABCD/NP),True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
211164,2022-2023,CS 194W,CS,Software Project (WIM),Restricted to Computer Science and Electrical Engineering undergraduates.  Writing-intensive version of CS194. Preference given to seniors. Prerequisites: CS109 and CS161.,3,3,False,Letter (ABCD/NP),False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
220239,2022-2023,CS 195,CS,Supervised Undergraduate Research,Directed research under faculty supervision. Register using instructor's section number. Students are required to submit a written report and give a public presentation on their work. Prerequisite: consent of instructor.,3,4,True,Letter (ABCD/NP),False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
105710,2022-2023,CS 196,CS,Computer Consulting (VPTL 196),"Focus is on Macintosh and Windows operating system maintenance, and troubleshooting through hardware and software foundation and concepts. Topics include operating systems, networking, security, troubleshooting methodology with emphasis on Stanford's computing environment. Final project. Not a programming course.",2,2,False,Satisfactory/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
221525,2022-2023,CS 197,CS,Computer Science Research,"An onramp for students interested in breaking new ground in the frontiers of computer science. Course format features faculty lectures introducing the fundamentals of computer science research, alongside special interest group meetings that provide mentorship and feedback on a real research project. Lecture topics include reading technical papers, practicing oral communication and technical writing skills, and independently formulating research questions. Any student may enroll for 4 units and select a research area (AI, HCI, Systems, etc.) for a quarter-long team programming project with a Ph.D. student mentor. Space may be limited. Prerequisite: CS106B.",3,4,False,Letter (ABCD/NP),False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
224857,2022-2023,CS 197C,CS,Computer Science Research: CURIS Internship Onramp,"A version of CS 197 designed specifically for students who will be participating in spring/summer CURIS internships  OR have an ongoing research project with a (Ph.D. student or professor) mentor in the Stanford Computer Science department. An onramp for students interested in breaking new ground in the frontiers of computer science. Course format features faculty lectures introducing the fundamentals of computer science research, alongside mentorship and feedback from the CURIS or research mentor on a real research project. Students will attend the same lectures as CS197 and may enroll for 3 units. Lecture topics include reading technical papers, practicing oral communication and technical writing skills, and independently formulating research questions. Students must have commitment from their CURIS or research mentor for weekly check-in meetings. Prerequisite: CS106B.",3,3,False,Letter (ABCD/NP),True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
105715,2022-2023,CS 198,CS,Teaching Computer Science,"Students lead a discussion section of 106A while learning how to teach a programming language at the introductory level. Focus is on teaching skills, techniques, and course specifics. Application and interview required; see http://cs198.stanford.edu.",3,4,False,Satisfactory/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
217674,2022-2023,CS 198B,CS,Additional Topics in Teaching Computer Science,Students build on the teaching skills developed in CS198. Focus is on techniques used to teach topics covered in CS106B. Prerequisite: successful completion of CS198.,1,1,False,Satisfactory/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
105718,2022-2023,CS 199,CS,Independent Work,"Special study under faculty direction, usually leading to a written report. Register using instructor's section number. Letter grade; if not appropriate, enroll in CS199P. Prerequisite: consent of instructor.",1,6,True,Letter (ABCD/NP),False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
105719,2022-2023,CS 199P,CS,Independent Work,"Special study under faculty direction, usually leading to a written report. Register using instructor's section number. CR/NC only, if not appropriate, enroll in CS199. Prerequisite: consent of instructor.",1,6,True,Satisfactory/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
204534,2022-2023,CS 202,CS,Law for Computer Science Professionals,"Businesses are built on ideas. Today's successful companies are those that most effectively generate, protect, and exploit new and valuable business ideas. Over the past 40 years, intellectual capital has emerged as the leading assets class.  Ocean Tomo&reg; estimates that over 80% of the market value of S&amp;P 500 corporations now stems from intangible assets, which consist largely of intellectual property (IP) assets (e.g., the company and product names, logos and designs; patentable inventions; proprietary software and databases, and other proprietary product, manufacturing and marketing information). It is therefore vital for entrepreneurs and other business professionals to have a basic understanding of IP and how it is procured, protected, and exploited. This course provides an overview of the many and varied IP issues that students will confront during their careers. It is intended to be both informative and fun. Classes will cover the basics of patent, trademark, copyright, and trade secret law. Current issues in these areas will be covered, including patent protection for software and business methods, copyrightability of computer programs and APIs, issues relating to artificial intelligence, and the evolving protection for trademarks and trade secrets.  Emerging issues concerning the federal Computer Fraud &amp; Abuse Act (CFAA) and hacking will be covered, as will employment issues, including employee proprietary information and invention assignment agreements, work made for hire agreements, confidentiality agreements, non-compete agreements and other potential post-employment restrictions. Recent notable lawsuits will be discussed, including Apple v. Samsung (patents), Alice Corp. v. CLS Bank (software and business method patents), Oracle v. Google (software/APIs), Waymo v. Uber (civil and criminal trade secret theft), and hiQ v. LinkedIn (CFAA). IP law evolves constantly and new headline cases that arise during the term are added to the class discussion. Guest lectures typically include experts on open source software; legal and practical issues confronted by business founders; and, consulting and testifying as an expert in IP litigation. Although many of the issues discussed will involve technology disputes, the course also covers IP issues relating to art, music, photography, and literature. Classes are presented in an open discussion format and they are designed to be enjoyed by students of all backgrounds and areas of expertise.",1,1,False,Satisfactory/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
203609,2022-2023,CS 204,CS,Computational Law,"Computational Law is an innovative approach to legal informatics concerned with the representation of regulations in computable form.  From a practical perspective, Computational Law is important as the basis for computer systems capable of performing useful legal calculations, such as compliance checking, legal planning, and regulatory analysis.  In this course, we look at the theory of Computational Law, we review relevant technology and applications, we discuss the prospects and problems of Computational Law, and we examine its philosophical and legal implications.  Work in the course consists of reading, class discussion, and practical exercises.",2,3,False,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
105725,2022-2023,CS 205L,CS,Continuous Mathematical Methods with an Emphasis on Machine Learning,"A survey of numerical approaches to the continuous mathematics used throughout computer science with an emphasis on machine and deep learning. Although motivated from the standpoint of machine learning, the course will focus on the underlying mathematical methods including computational linear algebra and optimization, as well as special topics such as automatic differentiation via backward propagation, momentum methods from ordinary differential equations, CNNs, RNNs, etc. Written homework assignments and (straightforward) quizzes focus on various concepts; additionally, students can opt in to a series of programming assignments geared towards neural network creation, training, and inference. (Replaces CS205A, and satisfies all similar requirements.) Prerequisites: Math 51; Math104 or MATH113 or equivalent or comfort with the associated material.",3,3,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
218820,2022-2023,CS 206,CS,Exploring Computational Journalism (COMM 281),"This project-based course will explore the field of computational journalism, including the use of Data Science, Info Visualization, AI, and emerging technologies to help journalists discover and tell stories, understand their audience, advance free speech, and build trust.",3,3,True,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
224735,2022-2023,CS 207,CS,Antidiscrimination Law and Algorithmic Bias,"Human decision making is increasingly being displaced by algorithms. Judges sentence defendants based on &quot;risk scores;&quot; regulators take enforcement actions based on predicted violations; advertisers target materials based on demographic attributes; and employers evaluate applicants and employees based on machine-learned models. A predominant concern with the rise of such algorithmic decision making (machine learning or artificial intelligence) is that it may replicate or exacerbate human bias. Algorithms might discriminate, for instance, based on race or gender. This course surveys the legal principles for assessing bias of algorithms, examines emerging techniques for how to design and assess bias of algorithms, and assesses how antidiscrimination law and the design of algorithms may need to evolve to account for the potential emergence of machine bias. Admission is by consent of instructor and is limited to 20 students. Student assessment is based on class participation, response papers, and a final project. CONSENT APPLICATION: To apply for this course, students must complete and submit a Consent Application Form available on the SLS website (https://law.stanford.edu/education/courses/consent-of-instructor-forms/). See Consent Application Form for instructions and submission deadline. Course same as LAW 7073",3,3,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
218599,2022-2023,CS 208E,CS,Great Ideas in Computer Science,Great Ideas in Computer Science Covers the intellectual tradition of computer science emphasizing ideas that reflect the most important milestones in the history of the discipline. Topics include programming and problem solving; implementing computation in hardware; algorithmic efficiency; the theoretical limits of computation; cryptography and security; computer networks; machine learning; and the philosophy behind artificial intelligence.  Readings will include classic papers along with additional explanatory material.,3,3,False,Letter (ABCD/NP),True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
217622,2022-2023,CS 209,CS,"Law, Order, & Algorithms (CSRE 230, MS&E 330, SOC 279)","Human decision making is increasingly being displaced by predictive algorithms. Judges sentence defendants based on statistical risk scores; regulators take enforcement actions based on predicted violations; advertisers target materials based on demographic attributes; and employers evaluate applicants and employees based on machine-learned models. One concern with the rise of such algorithmic decision making is that it may replicate or exacerbate human bias. Course surveys the legal and ethical principles for assessing the equity of algorithms, describes statistical techniques for designing fairer systems, and considers how anti-discrimination law and the design of algorithms may need to evolve to account for machine bias. Concepts will be developed in part through guided in-class coding exercises. Admission by consent of instructor and limited to 20 students. To enroll&nbsp;complete&nbsp;course application by March 15 at:&nbsp;https://5harad.com/mse330/. Grading&nbsp;based on: response papers, class participation, and a final project.",3,3,False,Letter (ABCD/NP),False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
209311,2022-2023,CS 210A,CS,Software Project Experience with Corporate Partners,"Two-quarter project course. Focus is on real-world software development. Corporate partners seed projects with loosely defined challenges from their R&amp;D labs; students innovate to build their own compelling software solutions. Student teams are treated as start-up companies with a budget and a technical advisory board comprised of instructional staff and corporate liaisons. Teams will typically travel to the corporate headquarters of their collaborating partner, meaning some teams will travel internationally. Open loft classroom format such as found in Silicon Valley software companies. Exposure to: current practices in software engineering; techniques for stimulating innovation; significant development experience with creative freedoms; working in groups; real-world software engineering challenges; public presentation of technical work; creating written descriptions of technical work. Prerequisites: CS109 and CS161.",3,4,False,Letter (ABCD/NP),False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
209312,2022-2023,CS 210B,CS,Software Project Experience with Corporate Partners,"Continuation of CS210A. Focus is on real-world software development. Corporate partners seed projects with loosely defined challenges from their R&amp;D labs; students innovate to build their own compelling software solutions. Student teams are treated as start-up companies with a budget and a technical advisory board comprised of the instructional staff and corporate liaisons. Teams will typically travel to the corporate headquarters of their collaborating partner, meaning some teams will travel internationally. Open loft classroom format such as found in Silicon Valley software companies. Exposure to: current practices in software engineering; techniques for stimulating innovation; significant development experience with creative freedoms; working in groups; real world software engineering challenges; public presentation of technical work; creating written descriptions of technical work. Prerequisites: CS 210A",3,4,False,Letter (ABCD/NP),False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
223754,2022-2023,CS 212,CS,Operating Systems and Systems Programming,"Covers key concepts in computer systems through the lens of operatingsystem design and implementation.  Topics include threads, scheduling,processes, virtual memory, synchronization, multi-core architectures,memory consistency, hardware atomics, memory allocators, linking, I/O,file systems, and virtual machines.  Concepts are reinforced with fourkernel programming projects in the Pintos operating system.  This classmay be taken as an accelerated single-class alternative to the CS111,CS112 sequence; conversely, the class should not be taken by studentswho have already taken CS111 or CS112.",3,5,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
219087,2022-2023,CS 213,CS,Creating Great VR: From Ideation to Monetization,"Covering everything from VR fundamentals to futurecasting to launch management, this course will expose you to best practices and guidance from VR leaders that helps positions you to build great VR experiences.",1,1,False,Satisfactory/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
223300,2022-2023,CS 214,CS,Selected Reading of Computer Science Research,"Detailed reading of 5-10 research publications in computer science. For undergraduates, the course is an introduction to advanced foundational concepts within a field as well as an in-depth look at detailed research. For graduate students, the course focuses on historical reading as well as an opportunity to discuss the strengths and weaknesses of the work. Both groups of students discuss historical context, how ideas succeeded or did not and why, and how they manifest in modern technology. The discussion of each piece of work includes a guest lecture by one of its authors.",3,3,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
220584,2022-2023,CS 217,CS,Hardware Accelerators for Machine Learning,"This course provides in-depth coverage of the architectural techniques used to design accelerators for training and inference in machine learning systems. This course will cover classical ML algorithms such as linear regression and support vector machines as well as DNN models such as convolutional neural nets, and recurrent neural nets. We will consider both training and inference for these models and discuss the impact of parameters such as batch size, precision, sparsity and compression on the accuracy of these models. We will cover the design of accelerators for ML model inference and training. Students will become familiar with hardware implementation techniques for using parallelism, locality, and low precision to implement the core computational kernels used in ML. To design energy-efficient accelerators, students will develop the intuition to make trade-offs between ML model parameters and hardware implementation techniques. Students will read recent research papers and complete a design project. Prerequisites: CS 149 or EE 180. CS 229 is ideal, but not required.",3,4,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
105730,2022-2023,CS 221,CS,Artificial Intelligence: Principles and Techniques,"Artificial intelligence (AI) has had a huge impact in many areas, including medical diagnosis, speech recognition, robotics, web search, advertising, and scheduling. This course focuses on the foundational concepts that drive these applications. In short, AI is the mathematics of making good decisions given incomplete information (hence the need for probability) and limited computation (hence the need for algorithms). Specific topics include search, constraint satisfaction, game playing,n Markov decision processes, graphical models, machine learning, and logic. Prerequisites: CS 103 or CS 103B/X, CS 106B or CS 106X, CS 109, and CS 161 (algorithms, probability, and object-oriented programming in Python). We highly recommend comfort with these concepts before taking the course, as we will be building on them with little review.",3,4,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
105736,2022-2023,CS 223A,CS,Introduction to Robotics (ME 320),"Robotics foundations in modeling, design, planning, and control. Class covers relevant results from geometry, kinematics, statics, dynamics, motion planning, and control, providing the basic methodologies and tools in robotics research and applications. Concepts and models are illustrated through physical robot platforms, interactive robot simulations, and video segments relevant to historical research developments or to emerging application areas in the field. Recommended: matrix algebra.",3,3,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
224864,2022-2023,CS 224C,CS,NLP for Computational Social Science,"We live in an era where many aspects of our social interactions are recorded as textual data, from social media posts to medical and financial records. This course is about using a variety of techniques from machine learning and theories from social science to study human behaviors and important societal questions at scale. Topics will include methods for natural language processing and causal inference, and their applications to important societal questions around hate speech, misinformation, and social movements.",3,3,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
120904,2022-2023,CS 224N,CS,"Natural Language Processing with Deep Learning (LINGUIST 284, SYMSYS 195N)","Methods for processing human language information and the underlying computational properties of natural languages. Focus on deep learning approaches: understanding, implementing, training, debugging, visualizing, and extending neural network models for a variety of language understanding tasks. Exploration of natural language tasks ranging from simple word level and syntactic processing to coreference, question answering, and machine translation. Examination of representative papers and systems and completion of a final project applying a complex neural network model to a large-scale NLP problem. Prerequisites: calculus and linear algebra; CS124, CS221, or CS229.",3,4,False,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
224259,2022-2023,CS 224R,CS,Deep Reinforcement Learning,"Humans, animals, and robots faced with the world must make decisions and take actions in the world. Moreover, the decisions they choose affect the world they exist in - and those outcomes must be taken into account. This course is about algorithms for deep reinforcement learning - methods for learning behavior from experience, with a focus on practical algorithms that use deep neural networks to learn behavior from high-dimensional observations. Topics will include methods for learning from demonstrations, both model-based and model-free deep RL methods, methods for learning from offline datasets, and more advanced techniques for learning multiple tasks such as goal-conditioned RL, meta-RL, and unsupervised skill discovery. These methods will be instantiated with examples from domains with high-dimensional state and action spaces, such as robotics, visual navigation, and control. This course is complementary to CS234, which neither being a pre-requisite for the other. In comparison to CS234, this course will have a more applied and deep learning focus and an emphasis on use-cases in robotics and motor control.",3,3,False,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
203682,2022-2023,CS 224S,CS,Spoken Language Processing (LINGUIST 285),"Introduction to spoken language technology with an emphasis on dialogue and conversational systems.  Deep learning and other methods for automatic speech recognition, speech synthesis, affect detection, dialogue management, and applications to digital assistants and spoken language understanding systems.  Prerequisites: CS124, CS221, CS224N, or CS229.",2,4,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
205418,2022-2023,CS 224U,CS,"Natural Language Understanding (LINGUIST 188, LINGUIST 288, SYMSYS 195U)","Project-oriented class focused on developing systems and algorithms for robust machine understanding of human language. Draws on theoretical concepts from linguistics, natural language processing, and machine learning. Topics include lexical semantics, distributed representations of meaning, relation extraction, semantic parsing, sentiment analysis, and dialogue agents, with special lectures on developing projects, presenting research results, and making connections with industry. Prerequisites: CS 224N or CS 224S (This is a smaller number of courses than previously.)",3,4,False,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
223488,2022-2023,CS 224V,CS,Conversational Virtual Assistants with Deep Learning,"While commercial virtual assistants today can perform over hundreds of thousands of skills, they require a tremendous amount of manual labor. This course focuses on the latest virtual assistant research that uses deep learning to lower the development cost, improve the scalability and robustness, and to add dialogue capabilities to enhance the user experience. Students will learn both the theory and practice with written and programming assignments, as well as a course project of their own design. Topics include: a virtual assistant architecture that uses deep learning to (1) semantically parse dialogues to the ThingTalk virtual assistant programming language, (2) generate responses, and (3) recover from parsing errors through user feedback; neural dialogue semantic parser generators from high-level specifications such as database schemas and API signatures; robust, sample-efficient training for dialogues by combining few-shot data with synthesized data; multilingual, mixed-initiative, multimodal assistants; federated privacy-protecting assistants. Prerequisites: one of LINGUIST 180/280, CS 124, CS 224N, CS 224S, 224U.",3,4,False,Letter or Credit/No Credit,True,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
105824,2022-2023,CS 224W,CS,Machine Learning with Graphs,"Many complex data can be represented as a graph of relationships between objects. Such networks are a fundamental tool for modeling complex social, technological, and biological systems. This course focuses on the computational, algorithmic, and modeling challenges specific to the analysis of massive graphs. By means of studying the underlying graph structure and its features, students are introduced to machine learning techniques and data mining tools apt to reveal insights on a variety of networks. Topics include: representation learning and Graph Neural Networks; algorithms for the World Wide Web; reasoning over Knowledge Graphs; influence maximization; disease outbreak detection, social network analysis. Prerequisites: CS109, any introductory course in Machine Learning.",3,4,False,Letter or Credit/No Credit,False,ENGR,COMPUTSCI,False,False,False,False,False,False,False,False
